Time Stamp (local standard time) yyyy-mm-ddThh:mm:ss,POA irradiance CMP22 pyranometer (W/m2),PV module back surface temperature (degC),Pmp (W),Dry bulb temperature (degC),Relative humidity (%RH),Atmospheric pressure (mb),Precipitation (mm) accumulated daily total,Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Diffuse horizontal irradiance (W/m2)
2013-01-24T15:00:40,222.6,19.0,16.764,17.2,20.6,818.4,0.0,13.4,189.4,187.3
2013-01-24T15:15:39,183.9,18.1,13.5096,16.8,21.7,818.7,0.0,0.0,163.6,167.1
2013-01-24T15:45:40,109.7,16.4,7.7141,16.5,23.0,819.3,0.0,2.7,94.4,97.5
2013-01-24T16:00:40,510.3,20.0,40.4038,16.9,22.7,819.0,0.0,746.1,231.7,102.1
2013-01-24T16:15:40,388.6,21.8,29.8812,17.1,22.7,819.5,0.0,640.0,161.2,79.2
2013-01-24T16:30:40,64.1,15.2,4.4651,15.6,25.2,819.7,0.0,0.3,52.9,56.4
2013-01-25T08:00:40,107.7,4.1,7.9669,4.5,55.8,823.6,0.0,89.0,63.7,53.8
2013-01-25T08:15:40,345.8,9.7,27.1653,5.7,52.8,823.2,0.0,524.2,150.1,62.2
2013-01-25T08:30:39,291.7,12.3,22.491,7.1,50.3,823.3,0.0,363.0,136.9,59.9
2013-01-25T08:45:40,515.3,17.2,40.7067,7.9,47.1,823.6,0.0,659.9,247.9,85.1
2013-01-25T09:45:40,798.6,30.1,61.0836,12.8,36.1,823.6,0.0,847.7,430.7,114.1
2013-01-25T10:00:40,743.4,28.5,57.1719,10.7,43.6,823.1,0.0,650.3,439.5,175.8
2013-01-25T10:15:40,828.9,33.8,62.7627,11.4,41.0,823.8,0.0,645.4,515.0,236.8
2013-01-25T10:45:40,328.6,24.0,24.6733,12.1,36.1,822.9,0.0,16.8,276.7,273.4
2013-01-25T11:45:40,463.0,27.9,34.8444,13.9,33.0,822.6,0.0,79.5,359.1,315.6
2013-01-25T12:15:40,519.4,33.5,39.4138,15.2,29.6,821.9,0.0,85.2,374.8,327.0
2013-01-25T13:00:40,501.2,30.1,38.2291,15.8,29.3,821.6,0.0,56.3,386.7,355.1
2013-01-25T13:15:40,444.7,28.0,33.9546,15.6,29.2,821.1,0.0,51.0,338.8,316.2
2013-01-25T13:30:40,336.5,35.5,24.5827,17.3,29.6,820.6,0.0,17.4,249.4,246.8
2013-01-25T13:45:40,248.8,22.0,18.6268,15.0,29.9,821.0,0.0,2.0,165.0,169.5
2013-01-25T14:45:40,594.3,29.0,46.2865,15.5,29.3,820.9,0.0,519.6,328.7,149.3
2013-01-25T15:00:40,736.1,34.2,56.4137,16.4,28.6,821.1,0.0,775.4,375.3,129.5
2013-01-25T15:15:40,166.0,27.9,11.9652,15.9,29.2,821.0,0.0,12.7,122.2,128.0
2013-01-25T15:30:40,177.8,19.4,13.2759,15.3,29.8,820.6,0.0,12.7,133.5,136.4
2013-01-25T15:45:40,536.3,26.5,41.703,16.1,31.7,821.0,0.0,693.3,260.7,112.0
2013-01-25T16:00:40,439.7,25.0,34.0948,15.2,32.7,821.2,0.0,630.3,199.0,89.1
2013-01-25T16:15:40,89.1,18.3,6.444,14.0,34.3,821.6,0.0,8.7,71.2,74.3
2013-01-26T08:00:40,152.3,5.9,11.3648,6.7,49.6,819.2,0.0,249.2,66.2,34.7
2013-01-26T08:15:40,129.8,7.5,9.4064,7.5,47.6,818.8,0.0,135.0,63.7,41.6
2013-01-26T08:45:40,232.2,11.2,17.9928,8.8,45.1,819.3,0.0,172.3,131.8,90.4
2013-01-26T09:00:40,267.6,16.7,20.4514,9.8,40.9,818.8,0.0,183.0,161.5,111.8
2013-01-26T09:15:40,314.1,15.1,24.5129,10.0,41.0,819.0,0.0,225.7,197.4,125.5
2013-01-26T09:30:40,511.3,20.7,40.0065,11.6,37.6,819.5,0.0,401.3,318.5,176.6
2013-01-26T09:45:40,378.2,24.9,28.8024,12.9,34.4,819.0,0.0,160.1,286.9,227.0
2013-01-26T10:00:40,217.4,19.0,16.6176,12.0,37.1,819.7,0.0,15.8,209.3,207.9
2013-01-26T10:15:40,209.1,14.2,16.2657,10.9,43.5,819.3,0.0,9.7,213.7,211.7
2013-01-26T10:30:40,241.0,15.7,18.8735,10.6,45.0,819.3,0.0,25.5,227.6,218.5
2013-01-26T10:45:40,315.0,17.6,24.8012,10.5,45.9,819.4,0.0,62.4,279.2,250.1
2013-01-26T11:00:40,279.3,15.6,21.8597,10.4,46.2,818.7,0.0,25.8,269.1,258.1
2013-01-26T11:15:40,198.6,14.8,15.5465,10.7,46.1,819.0,0.0,2.3,220.6,223.8
2013-01-26T11:30:40,182.1,15.5,14.3439,10.7,44.6,818.8,0.0,2.0,199.1,202.0
2013-01-26T11:45:40,230.6,16.9,18.1626,10.9,44.4,818.4,0.0,6.0,240.7,240.1
2013-01-26T12:00:40,335.4,19.4,26.5537,11.1,43.3,817.7,0.0,35.9,314.4,297.7
2013-01-26T12:15:40,469.8,23.8,36.9715,12.3,40.9,817.2,0.0,100.3,394.4,344.2
2013-01-26T12:30:40,529.0,29.1,40.7472,13.3,38.4,817.2,0.0,168.1,413.3,329.7
2013-01-26T12:45:40,609.3,29.9,47.3416,13.3,37.0,816.9,0.0,218.7,419.6,306.8
2013-01-26T13:00:40,729.1,31.8,56.152,13.3,35.4,816.8,0.0,310.0,469.4,309.1
2013-01-26T13:15:40,333.9,28.7,24.9805,13.6,34.9,816.6,0.0,2.0,291.1,298.8
2013-01-26T13:30:40,334.6,23.5,25.5719,13.1,34.7,816.3,0.0,1.3,303.6,309.5
2013-01-26T13:45:40,228.2,21.0,17.2117,13.8,35.4,816.0,0.0,0.7,238.1,244.6
2013-01-26T14:00:40,233.4,18.7,17.7793,13.7,34.5,815.8,0.0,0.3,233.7,236.2
2013-01-26T14:30:40,193.4,21.5,14.5355,13.5,32.3,815.2,0.0,1.0,207.9,212.6
2013-01-26T15:00:40,140.1,14.7,10.8477,13.2,33.4,815.0,0.0,7.4,142.4,142.5
2013-01-26T15:15:40,149.4,15.7,11.4342,13.2,32.2,815.3,0.0,16.8,153.1,150.9
2013-01-26T15:30:40,70.0,13.8,5.129,12.7,32.9,815.2,0.0,0.0,79.4,82.7
2013-01-27T07:30:40,92.2,0.9,5.5677,2.2,82.6,812.3,0.0,218.0,26.5,16.8
2013-01-27T08:15:40,363.7,9.5,28.5277,4.4,80.0,812.0,0.0,615.1,150.2,44.7
2013-01-27T08:30:39,453.7,15.3,35.9057,5.3,75.0,812.1,0.0,712.9,197.5,48.5
2013-01-27T08:45:39,509.5,19.6,40.1581,6.4,71.6,812.3,0.0,732.0,240.4,58.4
2013-01-27T09:00:40,613.6,22.8,48.1398,7.3,70.6,812.8,0.0,793.1,302.2,75.2
2013-01-27T09:15:40,198.5,24.4,14.5788,7.9,69.8,812.2,0.0,24.5,135.6,130.9
2013-01-27T10:15:40,902.1,32.5,68.9249,11.5,61.4,812.9,0.0,904.7,491.2,102.6
2013-01-27T10:30:40,895.6,35.3,67.8038,12.0,60.1,812.7,0.0,917.4,488.6,76.7
2013-01-27T10:45:40,1008.1,39.7,74.7312,12.2,59.7,812.5,0.0,952.1,573.0,127.0
2013-01-27T11:15:40,1025.5,40.3,75.8157,14.2,50.3,812.7,0.0,962.2,571.5,93.0
2013-01-27T11:30:40,996.9,43.3,73.1537,14.3,47.4,812.3,0.0,971.2,555.7,64.8
2013-01-27T11:45:40,1015.5,38.1,75.847,13.7,46.6,812.1,0.0,982.2,569.5,63.6
2013-01-27T12:00:40,1023.5,36.9,76.7384,14.0,43.7,811.8,0.0,985.4,573.9,61.7
2013-01-27T12:15:40,1030.2,38.0,76.792,13.8,45.6,811.7,0.0,985.9,575.7,63.2
2013-01-27T12:30:40,1022.7,38.1,76.2912,13.7,43.4,811.7,0.0,974.4,569.3,67.1
2013-01-27T12:45:40,1013.9,38.5,75.6478,14.1,42.3,811.8,0.0,972.9,562.9,66.3
2013-01-27T13:00:40,1003.1,38.3,74.9086,14.6,43.1,811.6,0.0,970.9,552.9,66.3
2013-01-27T13:15:40,983.7,37.9,73.5369,14.5,41.5,811.2,0.0,972.9,537.1,61.7
2013-01-27T13:30:40,958.5,37.8,71.7753,14.2,39.9,811.0,0.0,968.2,517.6,59.4
2013-01-27T13:45:40,924.3,36.7,69.6201,14.8,38.6,811.1,0.0,957.5,493.7,57.9
2013-01-27T14:00:40,892.3,37.2,67.0941,15.5,37.9,811.3,0.0,946.7,468.5,57.1
2013-01-27T14:15:40,856.9,36.9,64.5958,15.4,37.5,811.1,0.0,948.1,443.3,54.1
2013-01-27T14:30:40,813.2,35.9,61.5413,16.0,36.2,810.9,0.0,930.0,410.5,54.1
2013-01-27T14:45:40,751.9,33.8,57.5976,15.3,37.6,810.9,0.0,891.8,370.2,55.6
2013-01-27T15:00:40,698.9,34.8,53.3676,16.2,36.1,811.3,0.0,858.9,332.5,58.7
2013-01-27T15:15:40,644.8,32.6,49.6929,15.4,38.2,811.2,0.0,832.1,297.8,57.9
2013-01-27T15:30:40,572.9,30.1,44.3231,16.1,36.6,810.8,0.0,802.6,253.1,51.0
2013-01-27T15:45:40,509.2,25.7,39.8882,14.9,37.6,810.7,0.0,758.3,214.1,49.5
2013-01-27T16:00:40,431.8,25.6,33.4318,15.1,36.3,811.0,0.0,720.1,166.2,40.4
2013-01-27T16:15:40,355.0,23.9,27.0683,15.4,34.8,811.1,0.0,656.4,120.9,34.3
2013-01-27T16:30:40,271.6,21.3,20.1572,14.7,35.0,811.2,0.0,562.6,79.3,29.0
2013-01-28T07:45:39,258.0,5.7,19.2545,3.6,43.5,808.9,0.0,551.3,87.1,36.3
2013-01-28T08:15:39,97.2,4.8,7.2096,5.1,35.0,808.8,0.0,1.0,69.4,70.6
2013-01-28T08:30:40,94.8,8.9,6.6752,6.6,31.5,808.6,0.0,5.7,59.3,61.1
2013-01-28T09:30:39,719.4,26.5,55.6041,9.6,30.8,808.2,0.0,788.9,387.3,109.5
2013-01-28T10:30:40,910.2,35.0,68.5101,12.8,34.0,807.1,0.0,979.6,500.0,55.3
2013-01-28T10:45:40,945.5,40.8,69.5425,14.1,33.3,806.7,0.0,990.5,517.6,52.2
2013-01-28T11:00:40,974.6,42.2,71.4168,14.6,32.8,806.9,0.0,999.0,537.6,53.0
2013-01-28T11:15:40,1004.6,42.8,72.9818,15.4,31.3,806.7,0.0,1006.2,557.7,57.2
2013-01-28T11:30:40,1044.2,43.4,75.9757,15.8,30.6,806.5,0.0,1003.7,584.1,73.2
2013-01-28T12:45:40,616.0,19.8,48.968,13.2,27.4,805.2,0.0,263.5,477.3,337.5
2013-01-28T13:30:40,995.4,27.8,76.7315,12.4,38.8,806.2,0.0,751.0,605.7,233.9
2013-01-28T14:00:40,165.4,10.8,12.6536,8.8,48.5,806.5,0.0,0.3,172.5,173.7
2013-01-28T14:15:40,221.7,12.9,16.9258,8.8,53.7,806.5,0.0,0.0,216.6,217.9
2013-01-28T14:30:39,307.2,12.1,24.7459,7.9,55.2,807.4,0.0,4.7,284.7,276.2
2013-01-31T07:15:40,69.6,1.1,4.0109,3.1,37.3,817.9,0.0,227.8,11.4,9.9
2013-01-31T07:30:39,165.5,2.8,11.2472,3.4,38.0,818.4,0.0,441.4,44.8,21.0
2013-01-31T07:45:39,261.4,5.2,19.1975,4.1,35.7,818.5,0.0,587.9,94.0,35.1
2013-01-31T08:00:39,339.4,6.9,26.0932,3.5,42.4,818.6,0.0,681.6,135.7,38.2
2013-01-31T08:15:39,418.6,6.8,33.1474,1.0,55.4,819.5,0.0,753.2,182.3,42.4
2013-01-31T09:00:39,628.3,15.7,49.7603,0.5,66.7,820.6,0.0,866.4,315.5,58.8
2013-01-31T09:15:39,698.4,20.9,54.7769,2.7,62.4,820.4,0.0,911.0,355.2,54.2
2013-01-31T09:30:39,755.2,23.8,58.8405,3.9,57.4,820.7,0.0,938.8,398.1,56.5
2013-01-31T09:45:40,825.6,28.8,62.9437,5.1,52.9,820.9,0.1,960.9,444.7,68.3
2013-01-31T10:00:40,871.5,30.3,66.2013,5.8,51.6,820.8,0.4,956.8,475.6,74.0
2013-01-31T10:15:40,935.0,29.8,71.1838,6.6,46.6,821.3,0.8,990.3,527.3,83.9
2013-01-31T10:30:40,975.4,30.1,74.0074,6.9,49.1,821.5,1.1,1001.7,553.1,83.6
2013-01-31T10:45:40,991.0,35.3,73.8923,8.2,45.4,821.1,1.5,1007.3,555.6,69.1
2013-01-31T11:00:40,1016.5,36.0,75.4703,7.8,43.4,821.8,1.9,1018.3,571.9,62.2
2013-01-31T11:15:40,1038.6,38.6,76.3292,9.2,36.9,821.1,2.3,1020.8,585.7,62.2
2013-01-31T11:30:40,1062.3,30.5,79.6443,8.5,28.4,821.7,2.4,1035.4,602.0,59.5
2013-01-31T11:45:39,1076.2,25.3,82.2988,8.4,26.1,821.4,2.4,1035.3,612.0,59.9
2013-01-31T12:00:40,1084.8,28.6,81.5166,8.9,26.7,820.9,2.4,1036.8,616.9,60.2
2013-01-31T12:15:40,1090.8,32.8,80.7541,9.8,24.8,821.2,2.4,1040.4,615.6,59.8
2013-01-31T12:30:40,1092.6,23.3,83.793,8.2,26.5,821.2,2.4,1035.6,618.1,61.0
2013-01-31T12:45:40,1084.7,24.4,82.977,8.6,26.3,820.9,2.4,1023.1,610.5,65.9
2013-01-31T13:00:40,1078.4,22.9,82.9053,8.6,26.9,820.7,2.4,1019.1,603.6,67.5
2013-01-31T13:15:40,1093.3,19.0,85.4099,8.5,28.8,820.5,2.4,1013.1,611.2,88.8
2013-01-31T13:45:39,422.1,11.7,33.4098,7.9,29.0,820.2,2.4,134.9,265.3,195.2
2013-01-31T14:00:40,269.5,9.7,20.505,7.8,28.6,820.3,2.4,25.2,178.9,167.3
2013-01-31T14:15:40,204.1,8.6,15.0622,7.5,26.6,819.9,2.4,6.4,149.3,147.5
2013-01-31T14:30:39,215.2,8.3,16.0883,7.3,24.8,820.4,2.4,22.8,154.4,146.0
2013-01-31T14:45:40,143.5,7.4,10.2999,7.4,26.0,820.4,2.4,4.4,109.0,109.8
2013-01-31T15:30:40,692.4,18.4,55.0163,9.3,23.1,820.1,2.4,876.9,347.3,104.9
2013-01-31T15:45:39,621.7,18.7,49.2467,9.5,23.6,820.6,2.4,854.7,299.4,96.5
2013-01-31T16:00:40,553.0,16.6,43.9005,9.1,23.9,820.7,2.4,804.1,266.0,106.4
2013-01-31T16:15:39,462.3,14.6,36.5174,8.7,23.9,820.4,2.4,747.0,207.4,87.7
2013-01-31T16:30:40,172.6,10.5,13.0271,8.1,25.2,820.3,2.4,211.8,98.3,75.5
2013-01-31T16:45:40,168.0,8.3,12.4656,7.7,25.5,820.3,2.4,257.1,80.0,64.4
2013-02-01T07:45:39,247.0,3.7,18.0877,2.1,46.0,820.5,0.0,575.3,85.8,26.0
2013-02-01T08:00:39,329.4,7.9,25.1842,3.4,43.9,820.5,0.0,674.1,127.5,31.3
2013-02-01T08:15:40,409.6,11.2,31.8882,4.2,40.7,820.5,0.0,751.4,175.5,35.1
2013-02-01T08:30:40,483.2,15.5,37.9734,6.2,41.1,820.7,0.0,808.9,222.8,38.9
2013-02-01T08:45:39,556.6,20.0,43.5432,6.9,39.9,820.5,0.0,853.1,266.9,42.0
2013-02-01T09:00:39,620.7,21.8,48.5768,7.0,40.6,821.0,0.0,881.2,308.5,45.4
2013-02-01T09:15:40,690.1,23.6,53.6505,7.4,39.1,820.5,0.0,920.1,353.9,47.7
2013-02-01T09:30:40,754.7,24.2,58.4606,8.5,29.5,820.8,0.0,949.5,398.0,50.0
2013-02-01T09:45:40,811.8,24.4,62.9559,9.5,30.0,821.1,0.0,961.5,438.4,56.9
2013-02-01T10:00:40,876.4,26.3,67.2714,9.1,27.1,820.6,0.0,985.5,486.9,69.1
2013-02-01T10:15:40,905.6,26.6,69.2423,10.3,27.4,821.1,0.0,992.7,502.6,56.8
2013-02-01T10:30:40,943.6,30.4,71.6679,10.8,27.2,820.5,0.0,1002.8,529.0,57.6
2013-02-01T10:45:39,976.9,24.9,75.5191,9.1,25.8,820.5,0.0,1010.0,557.3,60.6
2013-02-01T11:00:40,1010.2,25.4,77.5732,9.1,26.7,820.4,0.0,1018.9,576.8,57.2
2013-02-01T11:15:40,1036.1,26.6,79.01,9.7,26.0,820.5,0.0,1024.0,591.1,56.0
2013-02-01T11:30:40,1049.9,34.6,77.5842,11.2,25.5,820.6,0.0,1026.6,598.0,56.8
2013-02-01T11:45:40,1063.5,28.2,80.5787,10.5,25.2,820.7,0.0,1027.6,611.2,57.6
2013-02-01T12:00:39,1070.6,29.6,80.9267,10.7,24.0,820.0,0.0,1030.5,613.7,56.4
2013-02-01T12:15:40,1074.9,29.6,81.0645,11.0,24.2,820.2,0.0,1033.0,616.1,56.4
2013-02-01T12:30:39,1077.5,25.9,82.2307,10.2,25.3,820.1,0.0,1035.6,617.3,55.6
2013-02-01T12:45:40,1067.4,28.1,80.6642,10.8,23.5,819.9,0.0,1033.6,608.5,56.4
2013-02-01T13:00:40,1053.4,25.7,80.5525,10.2,25.5,819.8,0.0,1029.2,598.4,55.6
2013-02-01T13:15:40,1035.8,25.7,79.3023,10.0,27.0,819.7,0.0,1025.5,584.5,55.6
2013-02-01T13:30:40,1014.5,26.6,77.6147,10.2,27.5,819.9,0.0,1020.2,566.9,58.3
2013-02-01T13:45:39,993.8,23.2,77.1714,9.6,29.0,820.7,0.0,1008.1,549.2,63.3
2013-02-01T14:00:40,940.6,21.1,73.7606,8.9,32.1,820.5,0.0,982.9,517.8,64.0
2013-02-01T14:30:39,837.4,18.7,66.4519,7.7,40.7,821.4,0.0,922.2,446.6,65.2
2013-02-01T14:45:39,761.5,18.2,60.7517,7.1,41.4,821.3,0.0,837.1,398.7,76.2
2013-02-01T15:15:40,424.1,10.3,34.3155,6.8,40.3,821.6,0.0,427.4,221.8,87.7
2013-02-01T15:30:39,611.1,13.8,49.5458,7.7,41.8,821.8,0.0,850.1,288.6,48.8
2013-02-01T15:45:40,544.7,12.7,43.9425,7.2,39.7,821.7,0.0,812.5,243.2,46.1
2013-02-01T16:00:40,448.8,16.1,35.5688,7.9,38.0,821.6,0.0,710.2,192.2,51.1
2013-02-01T16:15:39,363.1,15.6,28.187,8.3,35.6,821.6,0.0,632.8,141.8,43.8
2013-02-01T16:30:39,324.0,13.3,24.7211,7.8,38.3,821.8,0.0,648.6,119.1,44.6
2013-02-01T16:45:40,198.6,10.7,14.3988,7.3,38.7,821.7,0.0,408.0,71.2,44.2
2013-02-02T07:45:40,267.3,2.8,19.4613,1.7,41.3,826.2,0.0,637.3,92.2,24.4
2013-02-02T08:00:39,352.2,6.3,26.6831,3.3,31.7,826.1,0.0,734.1,139.5,29.0
2013-02-02T08:15:39,431.1,10.3,33.3495,2.3,38.5,826.3,0.0,804.6,186.8,34.0
2013-02-02T08:30:40,508.0,15.5,39.394,4.8,32.0,826.2,0.0,857.3,233.5,37.4
2013-02-02T08:45:39,580.7,18.1,45.1005,4.1,37.3,826.5,0.0,899.6,280.2,40.5
2013-02-02T09:00:39,651.2,20.8,50.548,5.1,34.5,826.4,0.0,935.0,326.2,42.8
2013-02-02T09:15:40,711.7,25.7,54.363,7.5,25.6,826.2,0.0,958.8,367.9,44.7
2013-02-02T09:30:40,770.1,31.3,57.973,9.9,24.1,826.5,0.0,977.5,406.3,46.6
2013-02-02T09:45:40,822.0,34.0,61.5922,11.0,23.1,826.1,0.0,991.1,441.6,48.1
2013-02-02T10:00:40,867.6,35.7,64.7727,11.6,25.2,826.0,0.0,1001.7,474.9,49.2
2013-02-02T10:15:40,916.2,37.2,67.6892,12.5,18.2,826.3,0.0,1015.6,505.1,50.0
2013-02-02T10:30:40,956.3,37.1,70.4496,13.4,15.4,825.8,0.0,1028.3,535.3,51.1
2013-02-02T10:45:39,989.9,41.1,71.8693,14.5,14.3,826.1,0.0,1035.8,556.6,51.5
2013-02-02T11:00:40,1020.0,40.1,74.0902,15.0,12.6,826.0,0.0,1043.3,579.2,51.1
2013-02-02T11:15:40,1045.7,34.9,76.9184,14.1,11.9,825.7,0.0,1047.1,600.5,51.5
2013-02-02T11:30:40,1067.5,33.1,79.2016,14.3,11.5,825.3,0.0,1052.0,614.3,51.5
2013-02-02T11:45:40,1085.0,30.6,80.9659,14.7,10.3,825.1,0.0,1060.2,626.2,51.1
2013-02-02T12:00:39,1090.5,29.6,81.6002,15.4,10.7,825.0,0.0,1058.4,629.9,51.8
2013-02-02T12:15:40,1093.1,31.3,81.2634,16.0,11.8,825.0,0.0,1056.3,628.5,52.6
2013-02-02T12:30:40,1094.5,38.2,79.3482,16.0,10.4,825.0,0.0,1054.8,626.6,55.6
2013-02-02T12:45:40,1106.5,38.6,80.4433,16.2,11.1,825.0,0.0,1048.0,628.4,68.6
2013-02-02T13:00:40,1112.4,31.8,82.696,16.5,11.0,824.7,0.0,1045.7,633.4,79.2
2013-02-02T13:15:40,1085.7,29.7,81.3443,16.5,11.5,824.5,0.0,1026.5,617.1,81.5
2013-02-02T13:30:40,665.9,24.9,52.2578,15.6,10.9,824.8,0.0,471.4,374.0,126.5
2013-02-02T13:45:40,511.2,20.2,40.5368,14.4,11.4,824.9,0.0,275.6,289.0,144.7
2013-02-02T14:00:40,430.7,18.4,33.7962,14.1,11.3,824.9,0.0,175.3,251.9,164.2
2013-02-02T14:15:40,341.8,16.1,26.5616,13.5,12.2,824.6,0.0,105.3,204.6,154.7
2013-02-02T14:30:40,379.3,18.6,29.4603,14.0,12.2,824.5,0.0,171.0,213.5,140.2
2013-02-02T14:45:40,252.9,16.7,19.1595,13.2,13.6,824.7,0.0,59.0,142.3,121.9
2013-02-02T15:00:40,436.1,19.2,34.5802,13.4,13.8,824.9,0.0,308.1,226.1,114.3
2013-02-02T15:15:39,539.6,18.4,43.1338,14.1,11.3,824.9,0.0,515.8,275.9,107.4
2013-02-02T15:30:40,261.8,15.3,20.0953,13.4,11.4,825.1,0.0,177.7,142.3,91.4
2013-02-02T15:45:40,187.8,13.2,14.4378,12.7,12.4,825.2,0.0,105.0,100.8,77.0
2013-02-02T16:00:40,169.3,12.9,12.6408,12.7,12.0,825.0,0.0,118.1,90.7,68.2
2013-02-02T16:15:40,288.6,15.8,22.223,13.2,12.4,825.1,0.0,405.5,126.6,62.1
2013-02-02T16:30:40,361.8,16.8,27.5053,13.3,12.7,825.3,0.0,673.5,130.4,50.3
2013-02-02T16:45:39,227.0,14.6,16.5835,12.7,13.2,825.9,0.0,474.0,68.7,34.3
2013-02-03T08:00:40,99.6,0.8,7.2165,1.6,33.2,821.6,0.0,3.4,70.7,73.7
2013-02-03T08:15:39,200.4,4.5,15.3883,4.1,22.5,821.5,0.0,114.9,126.2,100.4
2013-02-03T08:30:39,311.6,7.8,24.5753,4.6,22.1,821.4,0.0,260.8,175.5,109.2
2013-02-03T08:45:40,534.1,13.7,42.0266,6.2,19.5,820.8,0.0,599.5,284.6,113.8
2013-02-03T09:00:40,576.2,18.9,45.0129,7.9,17.5,820.4,0.0,649.5,310.5,106.9
2013-02-03T09:15:40,609.4,25.0,46.6393,10.0,16.9,820.6,0.0,667.5,329.4,97.7
2013-02-03T09:30:40,718.6,30.4,54.1638,12.2,14.0,820.0,0.0,780.3,396.2,103.4
2013-02-03T10:00:40,187.8,23.5,13.526,10.5,18.6,820.0,0.0,15.8,112.9,114.1
2013-02-03T10:15:40,249.2,13.9,19.1819,7.8,26.4,819.9,0.0,30.6,157.0,148.4
2013-02-03T10:30:40,263.1,13.8,20.2402,8.8,27.7,819.5,0.0,15.1,178.4,175.8
2013-02-03T10:45:40,281.6,15.0,21.3577,8.9,27.5,819.5,0.0,12.4,194.8,193.3
2013-02-03T11:00:40,379.7,18.0,29.2199,9.9,26.6,819.3,0.0,50.0,274.8,249.8
2013-02-03T11:15:40,372.1,22.5,28.4524,12.0,22.8,818.7,0.0,51.7,271.7,246.7
2013-02-03T11:30:39,290.5,19.9,21.8905,12.3,18.4,818.3,0.0,5.0,231.3,234.9
2013-02-03T11:45:40,316.4,19.5,24.0658,12.5,13.2,817.9,0.0,2.3,264.1,268.1
2013-02-03T12:00:40,321.8,20.2,24.7115,13.3,12.6,818.2,0.0,11.4,267.9,266.5
2013-02-03T12:15:40,339.6,20.4,25.9793,12.7,20.2,817.9,0.0,4.4,286.2,287.1
2013-02-03T12:30:39,314.4,19.0,24.0358,12.3,17.4,817.5,0.0,1.0,266.0,269.5
2013-02-03T12:45:40,341.9,20.1,26.1735,12.4,16.1,817.1,0.0,3.7,279.2,283.2
2013-02-03T13:00:40,326.4,20.7,25.0396,12.8,16.4,817.3,0.0,4.4,301.8,304.6
2013-02-03T13:15:40,289.3,20.4,22.2082,13.5,17.6,817.1,0.0,1.3,274.1,280.5
2013-02-03T13:30:40,298.3,18.9,23.1707,13.2,16.6,816.6,0.0,3.0,286.7,290.8
2013-02-03T13:45:40,265.4,19.7,20.4582,13.3,15.8,816.0,0.0,2.0,261.5,267.2
2013-02-03T14:00:39,270.4,20.6,21.1976,13.2,14.2,816.5,0.0,26.8,255.2,250.4
2013-02-03T14:15:40,204.1,18.9,15.8805,13.4,15.2,815.9,0.0,5.4,210.4,215.7
2013-02-03T14:30:39,178.4,17.7,13.8013,13.5,16.2,816.3,0.0,5.7,180.2,186.0
2013-02-03T15:45:40,66.1,11.2,4.9656,11.4,19.3,816.4,0.0,0.0,71.2,75.1
2013-02-04T07:15:40,107.4,3.1,6.6072,4.2,21.0,817.6,0.0,317.4,33.4,23.3
2013-02-04T07:30:40,210.5,7.5,14.7156,6.1,19.2,817.4,0.0,506.9,86.4,47.7
2013-02-04T07:45:40,68.1,6.1,5.1283,4.4,26.3,817.1,0.0,13.8,62.5,64.1
2013-02-04T08:00:40,93.3,5.5,6.9754,4.7,25.0,817.6,0.0,8.4,92.1,93.5
2013-02-04T08:15:40,158.2,8.8,12.2004,6.4,21.7,817.2,0.0,85.7,125.5,109.5
2013-02-04T08:45:40,128.4,7.7,10.0061,6.1,22.9,817.3,0.0,0.7,135.0,137.8
2013-02-04T09:00:40,88.4,7.7,6.7193,7.4,19.9,817.4,0.0,0.0,97.8,99.6
2013-02-04T09:15:39,126.2,8.7,9.4942,8.4,15.1,817.4,0.0,1.3,141.9,142.3
2013-02-04T09:30:40,170.8,10.3,13.2435,7.3,26.8,816.9,0.0,36.6,170.9,159.1
2013-02-04T09:45:40,183.2,11.1,14.1514,7.8,25.8,817.4,0.0,11.8,186.7,185.8
2013-02-04T10:00:40,262.8,13.8,20.8193,9.0,20.2,817.0,0.0,60.8,254.1,225.4
2013-02-04T10:15:40,216.8,14.4,16.5946,9.7,20.4,817.3,0.0,4.4,204.9,207.1
2013-02-04T11:00:39,245.4,25.1,18.3626,12.5,15.4,817.3,0.0,2.0,223.8,230.0
2013-02-04T11:30:40,169.9,16.0,12.968,11.5,14.8,817.0,0.0,0.3,164.5,173.1
2013-02-04T12:15:40,178.7,13.4,13.585,10.5,17.2,816.0,0.0,0.0,194.7,199.0
2013-02-04T12:45:40,225.1,14.4,17.0002,10.4,14.6,816.2,0.0,1.0,208.6,214.6
2013-02-04T13:00:40,223.4,16.2,16.8025,11.0,13.8,815.7,0.0,1.0,211.1,216.9
2013-02-04T13:15:40,226.5,15.0,17.0294,10.7,14.9,815.3,0.0,0.7,226.8,232.1
2013-02-04T14:00:40,203.6,14.7,15.7412,11.5,14.6,815.3,0.0,3.0,186.5,191.7
2013-02-04T14:15:40,131.8,12.9,10.0658,11.3,14.9,814.8,0.0,0.0,132.9,138.0
2013-02-04T15:00:40,130.3,11.5,9.8645,10.8,13.6,815.4,0.0,0.0,127.9,133.4
