Time Stamp (local standard time) yyyy-mm-ddThh:mm:ss,POA irradiance CMP22 pyranometer (W/m2),PV module back surface temperature (degC),Pmp (W),Dry bulb temperature (degC),Relative humidity (%RH),Atmospheric pressure (mb),Precipitation (mm) accumulated daily total,Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Diffuse horizontal irradiance (W/m2)
2013-08-23T17:45:17,152.2,23.1,5.3652,22.4,49.8,821.8,0.9,388.3,191.6,124.8
2013-08-23T18:00:17,135.8,24.7,5.2664,23.2,48.8,821.3,0.9,296.1,178.8,148.7
2013-08-23T18:15:17,68.8,23.0,2.4005,22.4,49.6,821.5,0.9,236.4,102.2,85.7
2013-08-24T06:15:17,71.5,18.2,1.6271,20.0,48.5,823.0,0.0,483.1,134.6,49.4
2013-08-24T06:30:17,116.3,19.3,2.8949,21.0,46.9,822.8,0.0,558.5,174.9,51.6
2013-08-24T06:45:17,170.1,21.6,4.8995,21.7,44.1,823.1,0.0,620.7,226.0,56.9
2013-08-24T07:00:17,228.9,24.2,7.3956,22.5,42.7,822.7,0.0,675.8,278.5,62.2
2013-08-24T07:15:17,289.1,27.0,10.1329,23.3,40.4,822.7,0.0,714.9,330.9,67.9
2013-08-24T07:30:17,351.3,30.8,12.9745,24.6,38.3,822.9,0.0,749.4,382.0,73.6
2013-08-24T07:45:17,422.1,35.9,16.145,26.6,34.1,822.9,0.0,770.3,439.8,90.3
2013-08-24T08:00:17,489.5,36.0,19.3334,25.8,45.1,822.7,0.0,789.8,494.2,100.9
2013-08-24T08:15:17,562.1,39.7,22.3382,26.9,40.3,822.9,0.0,804.7,549.2,114.6
2013-08-24T08:30:17,717.8,44.2,28.8595,27.7,39.2,823.4,0.0,820.6,689.0,207.5
2013-08-24T09:30:17,1054.9,54.8,41.2938,30.3,34.3,823.3,0.0,851.3,1040.7,417.4
2013-08-24T10:15:17,499.5,42.9,20.176,29.7,39.9,823.8,0.0,22.7,513.9,485.5
2013-08-24T10:30:16,288.4,43.7,10.8932,29.5,38.1,823.7,0.0,6.2,297.6,302.8
2013-08-24T11:00:17,329.9,44.6,12.4633,30.3,35.8,823.5,0.0,3.12,334.5,336.2
2013-08-24T11:30:17,320.6,46.7,12.0744,31.0,33.0,823.4,0.0,0.7,293.5,290.7
2013-08-24T11:45:17,337.7,52.8,12.4718,30.5,32.0,823.3,0.0,8.0,280.1,277.1
2013-08-24T12:00:17,414.4,45.0,16.3047,31.0,32.3,823.2,0.0,1.4,383.5,384.7
2013-08-24T12:15:17,255.7,41.6,9.9899,30.6,31.9,823.4,0.0,0.0,319.0,326.3
2013-08-24T12:30:17,232.6,38.2,9.3478,30.1,28.4,823.5,0.0,1.4,280.1,285.4
2013-08-24T13:15:17,224.8,47.2,8.6861,32.4,30.3,823.3,0.0,1.7,236.4,246.0
2013-08-24T13:30:17,139.4,35.9,5.4007,28.0,32.9,823.6,0.0,1.6199999999999999,198.1,203.5
2013-08-24T13:45:17,56.8,29.0,2.0655,25.7,35.1,823.8,0.0,15.440000000000001,83.9,88.3
2013-08-24T14:00:16,74.3,25.4,2.984,24.6,40.3,823.6,0.0,11.139999999999999,75.9,79.2
2013-08-24T14:15:17,156.8,21.6,7.065,23.2,54.3,823.7,0.1,1.02,155.2,162.6
2013-08-24T14:30:17,380.2,31.6,15.8574,25.4,47.6,823.1,0.1,7.3,398.3,391.5
2013-08-24T14:45:17,119.0,30.9,4.1881,25.4,40.4,822.9,0.1,0.0,140.4,148.2
2013-08-24T15:00:17,208.2,28.7,8.4137,25.4,38.8,823.3,0.1,2.4,200.9,199.8
2013-08-24T15:15:17,238.5,31.7,9.4594,26.3,41.2,822.7,0.1,1.4,241.2,243.0
2013-08-24T15:45:17,151.4,34.2,5.7335,26.8,36.3,822.8,0.1,0.5399999999999999,191.5,199.4
2013-08-24T16:00:17,112.6,29.9,4.4825,26.1,38.7,823.2,0.1,0.13999999999999999,133.7,139.5
2013-08-24T16:15:17,162.5,28.8,6.533,26.6,39.9,823.0,0.1,10.1,166.6,168.0
2013-08-24T16:30:17,177.1,23.5,7.3914,22.5,54.4,823.4,1.0,0.9400000000000001,203.6,204.4
2013-08-24T16:45:17,122.9,26.4,4.6506,23.5,66.8,823.3,1.0,2.8,147.2,149.0
2013-08-24T17:00:17,128.8,27.3,4.7619,24.1,53.5,823.1,1.0,14.3,143.1,140.3
2013-08-24T17:15:17,92.1,28.7,3.0633,25.9,49.7,823.3,1.0,12.2,104.8,109.2
2013-08-25T06:15:17,51.7,19.1,1.2091,21.2,33.480000000000004,821.78,0.0,401.35999999999996,95.48,41.5
2013-08-25T06:30:17,107.3,20.4,2.6458,21.8,58.17999999999999,815.84,0.0,170.74,133.64,98.26
2013-08-25T06:45:17,179.7,22.5,5.1635,23.1,37.14,823.9799999999999,0.2,341.19999999999993,160.29999999999998,100.76
2013-08-25T07:00:17,245.8,26.0,7.9654,25.8,19.759999999999998,817.72,0.0,683.68,252.71999999999997,69.00000000000001
2013-08-25T07:15:17,308.8,29.2,10.8607,25.8,38.62,821.0600000000001,0.0,590.5600000000001,277.64,111.94000000000001
2013-08-25T07:30:17,395.1,32.2,14.8128,25.7,19.939999999999998,821.6,0.0,840.0,466.62000000000006,79.34
2013-08-25T07:45:17,152.3,28.2,5.508,23.9,31.380000000000003,820.5600000000001,0.0,8.940000000000001,168.62,174.72
2013-08-25T08:00:17,474.9,33.5,18.9774,25.3,37.8,823.28,0.02,761.38,531.92,122.5
2013-08-25T08:30:17,197.0,36.8,7.1332,26.4,20.080000000000002,820.4800000000001,0.02,2.54,214.85999999999999,223.26000000000005
2013-08-25T08:45:17,681.7,43.8,27.236,28.2,22.580000000000002,819.6,0.0,859.9,714.9,120.7
2013-08-25T09:00:17,713.6,48.9,28.0718,29.9,24.02,823.5199999999999,0.0,844.4799999999999,664.2,130.6
2013-08-25T09:15:17,757.5,50.7,29.8207,30.5,22.54,823.8399999999999,0.0,706.32,739.46,217.88000000000002
2013-08-25T09:30:17,806.0,51.7,31.6362,30.5,21.999999999999996,825.4200000000001,0.0,780.78,674.7199999999999,155.76000000000002
2013-08-25T09:45:17,865.2,54.0,33.7949,31.2,20.68,822.1,0.0,868.68,828.1600000000001,136.68
2013-08-25T10:00:17,897.9,56.1,34.7741,31.7,21.860000000000003,823.64,0.0,925.5799999999999,759.8399999999999,100.34
2013-08-25T10:15:17,940.8,58.3,36.1657,31.8,29.6,823.8399999999999,0.13999999999999999,919.1199999999999,871.3,120.24000000000001
2013-08-25T10:45:17,1022.3,59.3,39.0285,30.9,21.740000000000002,822.9200000000001,0.13999999999999999,969.8799999999999,937.36,104.14000000000001
2013-08-25T11:00:17,1097.5,60.8,41.7395,33.2,17.72,822.0200000000001,0.0,952.9399999999999,968.22,174.68
2013-08-25T11:30:17,517.4,56.5,19.4413,33.6,18.54,822.1199999999999,0.0,570.94,497.34,195.79999999999998
2013-08-25T12:45:17,533.1,55.8,20.0864,34.4,17.08,821.6200000000001,0.04,827.8399999999999,562.64,100.74000000000001
2013-08-25T13:45:17,424.1,51.9,15.9013,33.5,13.819999999999999,823.18,0.0,482.71999999999997,418.0,191.78000000000003
2013-08-25T14:00:17,543.2,52.3,20.9341,33.3,15.059999999999999,820.8799999999999,0.0,752.9000000000001,557.2,136.7
2013-08-25T14:30:17,801.6,58.7,30.5122,35.9,17.880000000000003,822.4400000000002,0.0,846.4,769.0,133.56
2013-08-25T15:15:17,177.7,37.8,6.6591,31.4,25.419999999999998,822.7,0.0,100.96,168.48,172.38
2013-08-25T15:30:17,198.6,36.4,7.7905,31.4,19.74,823.3399999999999,0.0,115.46,218.48000000000002,222.4
2013-08-25T15:45:17,179.1,36.7,6.9842,31.5,24.619999999999997,823.8799999999999,0.0,106.28,160.14000000000001,153.42000000000002
2013-08-25T16:00:17,154.2,34.9,5.9817,30.7,37.559999999999995,818.8199999999999,0.0,91.96000000000001,128.72,126.48000000000002
2013-08-25T16:15:17,74.2,30.2,2.7921,26.8,51.379999999999995,819.16,0.0,67.24,74.58,73.0
2013-08-25T16:30:17,59.2,26.7,2.1629,25.5,48.28,819.24,0.0,61.06,59.419999999999995,64.94
2013-08-25T16:45:17,74.5,26.1,2.7324,24.8,49.85999999999999,821.6,0.13999999999999999,178.45999999999998,82.22,85.1
2013-08-25T17:00:17,67.4,25.9,2.3692,24.6,45.12,821.8799999999999,0.0,0.72,66.2,69.97999999999999
2013-08-25T17:15:17,93.3,26.4,3.4931,25.0,57.120000000000005,821.6,0.0,38.42,92.16000000000001,85.62
2013-08-26T06:15:17,52.0,18.2,1.2597,22.1,49.7,825.5,0.0,253.3,75.3,34.9
2013-08-26T06:30:17,121.0,20.3,2.8553,22.0,49.1,825.8,0.0,647.8,181.6,39.5
2013-08-26T06:45:17,173.3,22.1,4.8515,23.1,50.7,826.1,0.0,710.0,227.3,41.0
2013-08-26T07:00:17,233.8,25.3,7.4698,23.8,48.4,826.0,0.0,769.4,281.1,43.3
2013-08-26T07:15:17,295.1,28.7,10.2634,25.0,46.3,826.0,0.0,808.4,331.5,44.8
2013-08-26T07:30:17,357.7,32.6,13.1025,27.6,39.7,825.9,0.0,840.4,381.2,45.9
2013-08-26T07:45:17,418.7,36.1,15.8554,27.6,36.0,826.1,0.0,862.0,431.6,47.4
2013-08-26T08:00:17,478.4,39.5,18.5381,28.6,33.5,825.9,0.0,879.3,479.3,49.3
2013-08-26T08:15:17,538.7,42.2,21.0898,29.0,32.5,825.9,0.0,899.2,529.0,50.4
2013-08-26T08:30:17,595.8,44.2,23.5452,29.4,32.4,826.0,0.0,913.0,574.6,51.6
2013-08-26T09:00:17,700.7,49.8,27.5046,30.6,32.4,826.0,0.0,931.6,655.1,53.5
2013-08-26T09:15:17,751.3,51.3,29.4622,30.4,33.3,825.9,0.0,941.3,694.0,55.0
2013-08-26T09:30:17,798.4,53.2,31.0939,31.2,33.0,825.8,0.0,949.2,730.2,55.7
2013-08-26T09:45:17,842.6,51.9,33.1619,30.5,31.9,825.8,0.0,957.2,765.0,56.5
2013-08-26T10:00:17,885.0,52.0,34.7831,31.4,29.7,825.8,0.0,966.8,799.2,56.5
2013-08-26T10:15:17,922.6,52.4,36.2063,31.1,29.8,825.8,0.0,970.9,828.7,59.1
2013-08-26T10:30:17,953.1,54.9,37.0836,31.5,27.9,825.9,0.0,976.4,850.8,58.0
2013-08-26T10:45:17,976.8,55.9,37.7565,31.7,29.8,826.0,0.0,972.5,865.5,60.2
2013-08-26T11:00:17,1000.1,57.9,38.3259,32.4,28.2,826.0,0.0,974.2,881.5,61.0
2013-08-26T11:15:17,1015.3,59.6,38.5878,32.8,28.8,825.9,0.0,973.5,893.6,64.8
2013-08-26T11:30:17,1027.5,61.1,38.8954,33.7,29.6,825.5,0.0,969.3,901.6,66.7
2013-08-26T12:00:17,1055.0,62.7,39.5472,33.4,28.3,825.3,0.0,966.0,925.0,87.1
2013-08-26T12:15:17,1065.6,63.6,39.8378,35.5,27.8,825.5,0.0,961.1,923.7,89.8
2013-08-26T12:30:17,1113.6,65.8,41.153,36.0,26.7,825.3,0.0,954.8,956.5,130.3
2013-08-26T13:15:17,1004.6,61.1,37.8643,35.2,24.1,825.1,0.0,929.3,875.3,109.5
2013-08-26T13:30:17,1180.9,55.7,46.2405,35.1,27.2,825.2,0.0,904.2,1072.6,324.6
2013-08-26T13:45:17,268.7,47.7,10.035,33.8,27.5,824.6,0.0,0.3,283.3,294.7
2013-08-26T14:30:16,184.6,47.7,6.4418,33.8,29.3,824.7,0.0,3.2,173.8,185.2
2013-08-26T14:45:17,300.1,41.8,11.4121,32.6,29.6,824.3,0.0,3.1,329.6,331.8
2013-08-26T15:00:17,192.5,42.3,7.046,32.8,29.9,824.2,0.0,1.1,211.5,219.7
2013-08-26T15:30:17,69.5,34.4,2.4925,30.7,31.6,824.6,0.0,4.4,81.2,87.5
2013-08-26T15:45:17,127.2,32.6,4.9225,29.8,32.4,824.4,0.0,1.16,116.1,120.1
2013-08-26T16:00:17,218.8,37.4,8.2158,29.3,32.8,824.9,0.0,3.1,245.1,245.5
2013-08-26T16:15:17,131.2,30.6,4.9101,26.9,46.9,824.9,0.0,6.24,153.8,158.8
2013-08-26T16:30:17,103.1,29.0,3.6158,26.8,43.9,824.6,0.0,3.04,128.3,131.1
2013-08-26T16:45:17,59.6,27.6,1.8771,26.8,42.8,824.6,0.0,7.82,69.2,74.3
2013-08-26T17:00:17,54.6,26.6,1.7381,26.5,45.7,824.9,0.0,3.400000000000001,59.8,64.1
2013-08-27T06:15:17,66.3,19.3,1.3421,21.3,50.3,825.7,0.0,525.5,122.4,34.2
2013-08-27T06:30:16,114.9,21.0,2.7161,22.5,48.0,826.1,0.0,602.4,170.2,41.0
2013-08-27T06:45:17,170.0,23.2,4.7755,23.1,46.1,826.3,0.0,662.5,220.6,46.3
2013-08-27T07:00:17,228.9,25.6,7.3145,23.8,43.6,826.4,0.0,712.0,273.0,50.8
2013-08-27T07:15:16,289.8,28.2,10.088,24.5,43.0,826.3,0.0,750.7,324.1,54.6
2013-08-27T07:30:16,350.9,31.5,12.8785,25.6,39.2,826.3,0.0,781.7,372.5,58.4
2013-08-27T07:45:17,412.1,35.8,15.5878,27.2,37.2,825.9,0.0,807.5,421.5,61.8
2013-08-27T08:00:17,467.7,40.1,18.0653,29.6,32.9,825.9,0.0,823.8,466.5,65.6
2013-08-27T08:15:16,528.0,43.5,20.559,29.8,33.9,826.3,0.0,844.7,514.9,67.5
2013-08-27T08:30:16,589.1,45.3,23.0941,30.1,37.2,825.9,0.0,860.3,560.5,70.2
2013-08-27T08:45:17,643.6,47.2,25.326,30.2,38.3,826.6,0.0,876.6,606.8,72.4
2013-08-27T09:00:17,698.1,49.7,27.4102,31.6,34.2,826.3,0.0,889.8,649.7,73.2
2013-08-27T09:15:17,749.0,50.1,29.4482,31.0,31.5,826.1,0.0,903.6,688.6,74.7
2013-08-27T09:30:17,799.4,51.4,31.3794,31.8,30.6,825.9,0.0,912.9,726.1,76.9
2013-08-27T09:45:17,844.0,53.8,32.9213,32.3,30.1,826.0,0.0,916.3,759.7,81.5
2013-08-27T10:00:17,886.4,54.1,34.5401,31.8,30.4,826.1,0.0,927.0,793.8,83.0
2013-08-27T10:15:17,919.5,56.1,35.5904,31.9,30.1,826.2,0.0,930.8,817.2,83.0
2013-08-27T10:30:17,954.7,55.5,37.0454,31.9,31.6,826.1,0.0,936.9,844.0,85.2
2013-08-27T10:45:17,981.5,57.0,37.7682,32.7,30.5,825.9,0.0,936.9,864.1,89.4
2013-08-27T11:00:17,1004.5,57.3,38.6493,31.8,29.7,825.5,0.0,941.7,880.2,89.0
2013-08-27T11:15:17,1017.7,58.7,38.8185,32.4,30.1,825.1,0.0,941.4,889.5,89.0
2013-08-27T11:30:17,1029.4,59.3,39.1976,32.7,29.4,825.4,0.0,939.2,896.9,91.3
2013-08-27T11:45:17,1033.5,59.6,39.3299,33.7,27.4,825.2,0.0,933.2,900.2,94.3
2013-08-27T12:00:17,1039.5,60.6,39.331,34.1,28.4,824.8,0.0,933.2,902.8,95.1
2013-08-27T12:15:17,1041.3,59.2,39.5655,33.8,30.2,824.4,0.0,928.6,904.2,101.1
2013-08-27T12:30:17,1044.1,61.7,39.3364,33.7,28.6,824.8,0.0,924.5,899.5,109.1
2013-08-27T12:45:17,1072.7,51.6,42.5395,32.6,27.6,824.6,0.0,905.3,927.0,151.9
2013-08-27T13:00:17,234.6,41.1,8.6907,31.8,28.1,824.4,0.0,0.7,225.5,226.5
2013-08-27T13:15:17,244.6,39.6,9.2446,31.7,28.3,824.5,0.0,1.4,232.9,234.5
2013-08-27T13:30:17,192.0,38.9,7.1842,31.5,28.6,824.6,0.0,1.42,200.7,207.2
2013-08-27T13:45:17,206.7,42.1,7.6631,32.7,28.4,824.3,0.0,3.8,199.4,205.3
2013-08-27T14:00:17,138.5,36.4,5.107,31.5,28.3,824.3,0.0,0.0,163.1,170.1
2013-08-27T14:15:17,106.2,34.3,3.9062,31.3,26.9,824.3,0.0,12.9,125.5,132.2
2013-08-27T14:30:17,183.7,34.5,7.1116,31.0,27.5,824.2,0.0,0.7,191.3,195.9
2013-08-27T14:45:17,169.7,35.2,6.3683,31.3,27.0,824.2,0.0,0.0,194.7,201.9
2013-08-27T15:00:17,168.1,34.8,6.3342,31.1,28.4,824.2,0.0,0.0,180.6,188.3
2013-08-27T15:15:17,203.4,34.9,7.7587,31.3,27.8,824.1,0.0,31.1,206.2,194.4
2013-08-27T15:30:17,224.5,37.2,8.4316,31.9,27.6,823.8,0.0,50.6,231.7,211.8
2013-08-27T15:45:17,211.1,37.0,7.7783,32.2,27.3,823.6,0.0,58.3,225.0,202.8
2013-08-27T16:00:17,217.1,37.3,8.0721,32.3,26.1,823.5,0.0,82.0,239.8,208.8
2013-08-27T16:15:17,155.3,36.5,5.6192,32.5,26.9,823.3,0.0,2.4,186.1,196.0
2013-08-27T16:30:17,234.8,36.1,8.6507,32.1,26.9,823.2,0.0,210.4,264.0,185.7
2013-08-27T16:45:17,135.3,35.2,4.5735,31.9,27.3,822.9,0.0,34.9,163.2,160.7
2013-08-27T17:00:17,104.7,32.7,3.4001,31.0,29.1,823.1,0.0,45.7,124.3,119.4
2013-08-27T17:15:17,97.4,30.8,3.0219,30.0,34.7,823.3,0.0,113.4,113.5,92.9
2013-08-27T17:30:17,82.5,29.5,2.3523,29.7,34.8,823.3,0.0,160.9,95.4,71.3
2013-08-28T06:15:17,66.1,19.9,1.4011,21.7,46.7,825.0,0.0,485.7,117.0,37.2
2013-08-28T06:30:17,114.3,21.2,2.7585,22.4,45.7,824.8,0.0,568.2,164.8,44.0
2013-08-28T06:45:17,169.3,23.2,4.7922,23.2,44.8,825.2,0.0,634.2,215.2,50.1
2013-08-28T07:00:17,228.6,25.8,7.3253,24.0,42.7,825.4,0.0,689.6,267.6,54.6
2013-08-28T07:15:16,289.5,28.5,10.0919,24.7,40.7,825.5,0.0,731.5,320.1,59.6
2013-08-28T07:30:17,351.9,31.8,12.9053,25.7,38.4,825.4,0.0,767.4,371.1,63.0
2013-08-28T07:45:17,414.5,35.2,15.7012,26.5,37.3,825.0,0.0,798.4,422.2,66.0
2013-08-28T08:00:17,473.5,39.0,18.3321,27.7,33.5,825.3,0.0,823.1,470.5,68.7
2013-08-28T08:15:17,533.7,42.7,20.8157,28.6,32.6,825.5,0.0,844.7,516.9,70.9
2013-08-28T08:30:17,591.0,45.1,23.1803,29.2,30.9,825.2,0.0,860.0,561.9,73.2
2013-08-28T08:45:17,648.3,48.3,25.3402,29.8,30.5,825.4,0.0,875.9,606.8,75.5
2013-08-28T09:00:17,702.0,50.5,27.4086,30.5,30.1,825.6,0.0,889.1,648.4,77.0
2013-08-28T09:15:17,753.1,53.1,29.1661,32.9,29.0,825.6,0.0,897.3,688.6,79.6
2013-08-28T09:30:17,799.5,55.2,30.764,32.5,27.7,825.5,0.0,909.8,724.8,80.7
2013-08-28T09:45:17,843.4,57.7,32.2487,33.9,28.3,825.6,0.0,916.7,759.7,82.2
2013-08-28T10:00:17,884.0,58.8,33.6213,34.0,28.6,825.6,0.0,928.0,790.4,82.2
2013-08-28T10:15:17,919.9,59.4,34.9404,34.1,29.3,825.5,0.0,934.9,817.2,82.2
2013-08-28T10:30:17,952.7,59.4,36.1583,33.2,27.8,825.3,0.0,940.8,840.6,82.2
2013-08-28T10:45:17,980.5,61.2,36.9318,34.7,28.9,824.9,0.0,944.2,862.7,83.0
2013-08-28T11:00:17,1004.5,61.1,37.9094,33.2,27.8,824.7,0.0,949.7,878.8,83.0
2013-08-28T11:15:17,1025.6,61.4,38.5946,33.5,27.4,824.9,0.0,957.0,894.2,83.0
2013-08-28T11:30:17,1042.0,62.2,38.9756,33.7,27.5,824.8,0.0,961.5,905.6,82.6
2013-08-28T11:45:17,1050.4,63.0,39.217,33.9,24.9,824.6,0.0,962.9,909.6,83.7
2013-08-28T12:00:17,1054.5,62.3,39.3252,34.8,23.6,824.1,0.0,962.1,912.9,85.2
2013-08-28T12:15:16,1040.4,61.7,38.9098,34.8,25.4,824.4,0.0,945.0,900.1,88.3
2013-08-28T12:30:17,1043.3,60.6,39.2808,34.7,22.0,824.4,0.0,951.6,900.8,87.5
2013-08-28T12:45:17,1024.8,63.9,38.0384,34.9,22.6,823.9,0.0,939.1,882.7,92.4
2013-08-28T13:00:17,1011.0,60.6,38.0556,34.5,21.1,823.9,0.0,938.0,875.9,96.6
2013-08-28T13:15:17,988.0,58.3,37.5062,35.0,21.7,824.2,0.0,921.9,867.2,111.7
2013-08-28T14:00:17,958.6,57.0,36.4681,34.5,20.6,823.9,0.0,838.3,867.9,231.4
2013-08-28T14:15:17,449.2,50.9,16.9729,35.4,19.9,823.6,0.0,217.9,451.7,295.4
2013-08-28T14:30:17,303.8,45.0,11.5174,34.5,20.8,823.5,0.0,49.5,317.5,289.7
2013-08-28T14:45:17,251.9,41.8,9.5966,34.0,20.3,823.9,0.0,3.1,276.5,282.9
2013-08-28T15:00:17,235.8,39.9,9.0575,33.5,22.6,823.7,0.0,1.4,265.1,272.3
2013-08-28T15:15:17,206.0,38.4,7.9331,33.2,23.2,823.3,0.0,1.26,231.6,238.2
2013-08-28T15:30:17,206.2,37.5,7.9925,32.6,23.0,823.4,0.0,1.7,222.9,228.8
2013-08-28T15:45:17,207.5,37.4,8.0214,32.6,23.5,823.6,0.0,5.9,222.9,226.9
2013-08-28T16:00:17,196.4,36.9,7.5645,32.4,24.9,823.7,0.0,1.7,213.5,219.4
2013-08-28T16:15:17,163.6,36.1,6.2133,31.6,27.2,823.7,0.0,0.3,176.6,183.8
2013-08-28T16:30:17,139.7,34.6,5.2207,31.2,27.0,823.8,0.0,1.4,152.4,158.8
2013-08-28T16:45:17,121.1,33.7,4.4722,31.0,27.6,823.9,0.0,1.4,132.3,139.1
2013-08-28T17:00:17,186.0,33.5,6.7059,31.0,27.0,823.9,0.0,179.0,204.8,155.0
2013-08-28T17:15:17,209.9,34.8,7.1668,31.9,26.3,823.7,0.0,354.9,233.1,152.0
2013-08-28T17:30:17,146.0,33.8,4.4333,31.9,26.1,824.1,0.0,369.5,175.3,110.3
2013-08-29T06:15:17,66.4,20.1,1.4566,22.9,35.5,826.1,0.0,455.7,113.0,39.5
2013-08-29T06:30:17,114.9,21.5,2.8165,23.4,35.1,826.0,0.0,550.7,161.4,47.1
2013-08-29T06:45:17,169.2,23.5,4.8342,24.1,34.2,826.2,0.0,615.6,209.8,53.9
2013-08-29T07:00:17,227.4,26.3,7.2957,25.0,32.4,826.4,0.0,665.5,260.9,59.6
2013-08-29T07:15:17,287.7,29.3,9.9918,25.9,30.7,826.5,0.0,704.9,313.3,64.9
2013-08-29T07:30:17,348.6,32.4,12.7452,26.8,29.8,826.3,0.0,737.7,363.1,69.8
2013-08-29T07:45:17,408.0,36.3,15.3706,28.0,28.3,826.1,0.0,763.1,411.4,75.1
2013-08-29T08:00:17,469.0,40.0,18.0386,28.9,25.7,826.6,0.0,792.3,461.8,78.1
2013-08-29T08:15:17,529.4,43.7,20.4841,31.2,27.8,826.7,0.0,813.9,508.1,80.8
2013-08-29T08:30:17,583.8,44.5,22.8861,30.3,31.9,826.8,0.0,823.6,551.1,84.2
2013-08-29T08:45:17,642.9,46.8,25.2325,30.9,29.1,826.5,0.0,846.5,597.4,86.4
2013-08-29T09:00:17,694.7,49.1,27.2131,31.3,28.7,826.5,0.0,855.5,637.6,89.1
2013-08-29T09:15:17,747.2,50.7,29.1722,31.8,27.3,826.7,0.0,871.4,677.8,89.8
2013-08-29T09:30:17,793.4,53.1,30.8388,32.3,27.2,826.9,0.0,879.0,714.0,94.4
2013-08-29T09:45:17,837.9,54.5,32.3789,33.2,26.6,826.6,0.0,888.0,747.5,95.9
2013-08-29T10:00:17,874.8,57.9,33.4056,34.3,27.2,826.5,0.0,890.7,774.3,98.1
2013-08-29T10:15:17,914.6,60.0,34.6614,34.7,24.0,826.5,0.0,904.9,808.5,97.4
2013-08-29T10:30:17,948.2,61.9,35.529,36.2,20.6,826.8,0.0,915.3,835.9,96.6
2013-08-29T10:45:17,971.9,62.7,36.3191,35.9,21.4,826.9,0.0,916.0,850.7,98.1
2013-08-29T11:00:17,992.8,63.5,37.0715,34.9,23.5,826.6,0.0,918.0,865.4,98.1
2013-08-29T11:15:17,1018.1,61.2,38.3117,34.4,21.4,826.1,0.0,926.3,884.1,99.6
2013-08-29T11:30:17,1036.2,61.3,38.9555,34.3,20.9,826.3,0.0,931.1,894.8,100.8
2013-08-29T11:45:17,1046.2,64.1,38.7707,36.2,21.8,826.5,0.0,930.7,900.1,104.2
2013-08-29T12:00:17,1039.8,63.9,38.5621,34.8,19.5,826.2,0.0,917.8,894.8,109.1
2013-08-29T12:15:17,1048.6,63.0,39.0951,35.1,19.7,825.9,0.0,916.8,900.1,114.0
2013-08-29T12:30:17,1117.7,65.1,41.2762,35.9,20.2,826.3,0.0,907.7,940.4,164.8
2013-08-29T12:45:17,1156.2,65.0,42.8987,36.1,19.4,826.2,0.0,879.8,978.0,230.3
2013-08-29T13:00:17,1025.2,63.8,37.9527,35.8,19.1,825.7,0.0,887.1,896.7,161.0
2013-08-29T13:15:17,1003.7,64.9,36.8788,38.1,18.7,826.2,0.0,880.1,885.3,167.8
2013-08-29T13:30:17,243.0,56.5,8.372,36.7,18.7,825.7,0.0,9.1,204.0,200.3
2013-08-29T13:45:17,983.0,64.9,36.3004,38.6,18.3,825.9,0.0,886.2,859.7,174.9
2013-08-29T14:00:17,1058.8,63.0,39.4175,38.3,18.2,825.9,0.0,878.5,930.7,265.1
2013-08-29T14:15:17,333.8,59.8,11.8356,37.3,18.3,825.1,0.0,25.8,342.3,325.3
2013-08-29T14:30:17,368.5,48.2,13.9101,35.6,18.5,825.7,0.0,45.3,369.1,340.8
2013-08-29T14:45:17,284.9,49.6,10.3479,36.2,18.6,825.5,0.0,5.6,271.1,272.7
2013-08-29T15:00:17,281.4,44.3,10.4942,35.2,19.2,825.4,0.0,3.1,275.8,282.9
2013-08-29T15:15:17,186.2,39.7,6.7786,33.9,19.3,826.0,0.0,2.1,214.8,222.3
2013-08-29T15:30:17,138.5,38.0,5.0452,33.4,19.0,826.0,0.0,0.0,165.8,173.8
2013-08-29T15:45:17,131.5,36.5,4.7453,32.7,18.8,825.8,0.0,1.26,142.3,149.6
2013-08-29T16:00:17,86.7,32.1,3.0388,30.4,24.2,826.6,0.0,2.84,97.3,103.4
2013-08-29T16:15:17,91.9,29.8,3.409,28.2,29.4,826.2,0.0,11.080000000000002,98.7,102.7
2013-08-29T16:30:17,99.3,28.4,3.6806,27.1,31.3,826.0,0.0,0.72,105.4,108.0
2013-08-29T16:45:17,88.0,27.6,3.0999,26.4,32.1,826.0,0.0,9.14,92.0,94.3
2013-08-29T17:00:17,78.8,26.2,2.6951,25.1,37.0,826.4,0.0,2.18,88.0,90.6
2013-08-30T06:45:17,50.3,23.1,1.7041,23.4,37.4,827.4,0.0,0.3,56.5,58.4
2013-08-30T07:00:17,63.6,23.6,2.211,23.3,38.3,827.4,0.0,0.3,71.3,72.8
2013-08-30T07:15:17,80.0,24.5,2.8653,23.8,37.3,827.5,0.0,0.7,90.8,91.8
2013-08-30T07:30:17,92.1,25.5,3.3722,24.3,36.8,827.6,0.0,1.0,107.6,110.0
2013-08-30T07:45:17,76.8,26.0,2.7872,24.6,34.8,827.7,0.0,1.0,92.8,95.2
2013-08-30T08:00:17,74.7,25.6,2.7656,24.3,36.6,827.6,0.0,0.3,82.0,85.7
2013-08-30T08:15:17,102.9,26.2,3.9181,24.5,36.7,827.7,0.0,0.3,108.9,111.5
2013-08-30T08:30:17,156.7,28.3,6.1658,25.1,37.4,827.5,0.0,1.7,174.1,177.5
