Time Stamp (local standard time) yyyy-mm-ddThh:mm:ss,POA irradiance CMP22 pyranometer (W/m2),PV module back surface temperature (degC),Pmp (W),Dry bulb temperature (degC),Relative humidity (%RH),Atmospheric pressure (mb),Precipitation (mm) accumulated daily total,Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Diffuse horizontal irradiance (W/m2)
2013-01-16T10:45:05,982.6,35.3,201.8202,11.3,27.6,824.7,0.0,975.9,522.7,97.3
2013-01-16T11:00:05,985.5,34.3,201.9706,12.3,28.2,824.2,0.0,972.5,516.4,75.9
2013-01-16T11:15:05,957.5,35.8,194.902,12.2,27.5,824.5,0.0,940.4,499.9,62.5
2013-01-16T11:30:05,1005.3,35.7,204.357,12.3,27.3,824.1,0.0,984.9,530.1,62.9
2013-01-16T11:45:05,1012.6,36.0,206.642,11.9,28.2,823.7,0.0,989.1,535.0,59.5
2013-01-16T12:00:05,962.7,36.6,196.4919,12.2,26.9,824.2,0.0,922.6,509.8,62.9
2013-01-16T12:15:05,1015.7,35.9,207.1149,11.7,26.8,823.6,0.0,991.7,534.9,55.7
2013-01-16T12:30:05,1007.5,35.4,205.5746,12.3,26.9,824.1,0.0,989.2,530.5,54.5
2013-01-16T12:45:05,1001.4,36.4,203.4904,12.5,26.3,823.8,0.0,988.8,524.1,56.0
2013-01-16T13:00:05,983.6,36.1,200.9439,12.0,25.9,823.7,0.0,979.8,510.9,56.0
2013-01-16T13:15:05,947.4,36.3,192.9464,12.7,25.7,824.1,0.0,953.6,487.6,56.4
2013-01-16T13:30:05,937.6,35.7,191.7679,12.3,25.1,823.6,0.0,965.6,475.0,54.9
2013-01-16T13:45:05,907.9,36.2,185.8381,12.6,25.0,823.8,0.0,962.2,452.9,51.8
2013-01-16T14:00:05,870.3,37.6,177.3093,13.5,24.8,824.3,0.0,949.4,425.8,50.7
2013-01-16T14:15:05,828.8,37.0,170.0682,13.1,24.8,824.0,0.0,934.3,396.8,50.3
2013-01-16T14:30:05,783.1,35.0,161.6011,12.9,24.8,824.2,0.0,915.9,365.3,49.2
2013-01-16T14:45:05,734.7,34.2,151.9479,13.5,25.0,824.4,0.0,898.8,331.3,48.0
2013-01-16T15:00:05,652.7,30.8,136.5408,13.4,24.4,824.7,0.0,832.7,283.4,46.9
2013-01-16T15:15:05,263.2,25.2,54.5724,12.3,25.5,824.2,0.0,306.5,116.5,43.4
2013-01-16T15:30:05,555.1,25.6,117.5059,12.9,24.6,824.3,0.0,799.5,217.3,44.6
2013-01-16T15:45:05,473.8,25.4,100.1505,12.7,24.8,825.1,0.0,748.2,170.1,38.1
2013-01-16T16:00:05,398.6,22.4,84.2016,12.3,25.5,824.7,0.0,691.3,127.3,32.4
2013-01-16T16:15:05,311.1,20.3,65.3398,12.0,26.2,824.9,0.0,599.1,85.1,27.1
2013-01-16T16:30:05,185.0,17.3,38.4507,11.6,27.8,825.1,0.0,224.8,14.5,21.0
2013-01-17T07:30:05,99.4,24.24,20.1431,21.82,42.74,822.9200000000001,0.0,93.44000000000001,81.58000000000001,79.03999999999999
2013-01-17T07:45:05,203.4,19.999999999999996,43.474,15.64,26.339999999999996,818.0,0.0,1.02,189.45999999999998,194.64
2013-01-17T08:00:05,294.6,3.5,64.0544,0.5,38.38,817.4400000000002,0.06,434.76000000000005,131.76,78.5
2013-01-17T08:15:05,378.1,7.9,82.5758,1.9,30.080000000000002,824.4200000000001,0.0,325.34000000000003,232.94,174.35999999999999
2013-01-17T08:30:05,456.1,12.1,99.6754,3.1,41.339999999999996,821.82,0.0,470.14,289.2,153.93999999999997
2013-01-17T08:45:05,527.9,15.7,114.6813,3.6,37.39999999999999,816.96,0.12,465.67999999999995,320.26,185.68
2013-01-17T09:00:05,597.2,19.8,128.2104,4.9,48.779999999999994,816.72,0.04,694.1,441.88,168.94
2013-01-17T09:15:05,660.3,24.3,139.9638,5.4,45.239999999999995,819.8,0.0,706.76,472.32,156.76
2013-01-17T09:30:05,718.6,27.5,150.7186,7.2,38.46,818.26,0.0,748.04,370.98,100.4
2013-01-17T09:45:05,766.8,28.9,160.6757,7.2,32.32000000000001,821.64,0.0,772.74,534.9200000000001,147.82000000000002
2013-01-17T10:00:05,817.4,29.2,170.7342,7.0,30.439999999999998,817.38,0.02,866.76,431.5,80.3
2013-01-17T10:15:05,860.2,32.7,177.5773,8.1,32.76,814.4200000000001,0.0,828.7800000000001,511.5,124.67999999999999
2013-01-17T10:30:05,897.5,34.9,183.7019,8.8,39.559999999999995,818.82,0.0,878.3,487.76000000000005,113.63999999999999
2013-01-17T10:45:05,935.1,36.7,189.7116,9.7,25.82,822.68,0.0,958.8,490.03999999999996,59.86
2013-01-17T11:00:05,962.0,39.7,193.2006,10.3,27.340000000000003,820.9399999999999,0.0,950.8599999999999,518.2,64.46000000000001
2013-01-17T11:15:05,986.4,42.8,195.5261,11.7,34.7,816.8799999999999,0.0,968.6600000000001,594.64,86.9
2013-01-17T11:30:05,1005.7,42.5,199.4317,11.6,26.04,826.9399999999999,0.0,984.4200000000001,543.72,63.839999999999996
2013-01-17T12:00:05,1024.3,43.8,202.4606,12.1,25.68,817.78,0.0,925.1,668.14,138.36
2013-01-17T12:15:05,1019.9,44.8,200.856,12.5,31.640000000000004,817.58,0.0,920.64,731.04,146.66000000000003
2013-01-17T12:45:05,1012.2,42.8,201.0138,13.0,32.06,820.18,0.0,952.64,558.9200000000001,95.36
2013-01-17T13:00:05,1002.8,40.9,200.7401,12.3,27.720000000000006,823.3199999999999,0.0,993.96,547.6800000000001,57.94
2013-01-17T13:15:05,983.6,39.7,197.4715,12.7,31.140000000000004,821.4,0.0,945.26,536.16,85.94000000000001
2013-01-17T13:30:05,959.1,37.7,193.6101,12.2,25.859999999999996,819.54,0.0,944.9799999999999,517.42,66.05999999999999
2013-01-17T13:45:05,925.4,36.5,187.709,12.2,31.68,822.32,0.0,958.04,491.6,66.0
2013-01-17T14:00:05,888.9,34.1,181.2936,13.1,26.939999999999998,824.7199999999999,0.0,952.32,499.8,65.46000000000001
2013-01-17T14:15:05,845.1,34.6,173.187,12.0,27.160000000000004,821.76,0.0,923.6200000000001,493.52,89.36
2013-01-17T14:30:05,796.6,33.0,163.8323,13.0,32.059999999999995,821.46,0.0,777.0400000000001,589.78,172.12
2013-01-17T14:45:05,745.1,32.3,154.2334,12.0,27.5,821.4,0.0,732.1200000000001,434.8,166.26
2013-01-17T15:00:05,690.5,31.6,143.1069,13.0,31.939999999999998,821.78,0.0,766.3399999999999,426.88,100.61999999999999
2013-01-17T15:15:05,626.4,29.2,130.8108,12.7,34.620000000000005,821.3799999999999,0.0,697.38,398.56000000000006,141.07999999999998
2013-01-17T15:30:05,554.2,28.0,115.9313,12.7,28.18,822.28,0.0,338.0,399.76,263.48
2013-01-17T15:45:05,482.2,26.6,101.0864,12.5,17.639999999999997,819.4199999999998,0.0,378.78000000000003,316.86,207.22000000000003
2013-01-17T16:00:05,406.1,23.3,85.3284,11.9,49.0,819.6199999999999,0.0,137.92000000000002,397.76,346.65999999999997
2013-01-17T16:15:05,325.8,20.4,67.9857,12.3,28.439999999999998,820.22,0.0,44.0,315.46,294.62
2013-01-17T16:30:05,233.7,17.7,48.0395,12.1,42.660000000000004,821.54,1.86,14.999999999999996,228.56,218.28000000000003
2013-01-18T07:30:05,123.6,2.2,24.4479,5.3,40.56,821.74,0.0,332.96000000000004,59.04,36.78
2013-01-18T07:45:05,224.5,5.7,46.602,7.4,25.660000000000004,818.8199999999999,0.0,281.96000000000004,109.16000000000001,92.74
2013-01-18T08:00:05,314.7,9.0,67.0192,5.7,41.02,819.6,0.12,164.42,233.68,206.26000000000005
2013-01-18T08:15:05,402.1,13.8,85.6178,8.5,42.9,819.7,0.48,231.63999999999996,311.88,250.1
2013-01-18T08:30:05,480.3,19.1,101.8532,9.8,30.060000000000002,819.5600000000001,0.0,305.18,308.44,209.56
2013-01-18T08:45:05,550.7,22.6,116.2689,9.7,41.800000000000004,819.74,0.0,492.67999999999995,402.97999999999996,231.78000000000003
2013-01-18T09:00:05,620.6,27.1,129.1626,11.4,21.52,817.18,0.0,600.5600000000001,365.88,161.02000000000004
2013-01-18T09:15:05,684.9,27.7,142.6741,10.8,26.880000000000003,820.82,0.0,862.2199999999999,404.94,103.28
2013-01-18T09:30:05,744.6,31.1,153.0443,12.3,27.640000000000004,822.0800000000002,0.0,681.46,473.55999999999995,176.64000000000001
2013-01-18T09:45:05,799.5,31.0,164.1802,11.9,31.98,821.4,0.0,694.1600000000001,591.54,208.4
2013-01-18T10:00:05,846.0,33.8,172.118,12.7,27.160000000000004,821.76,0.0,923.6200000000001,493.52,89.36
2013-01-18T10:15:05,891.4,36.2,180.1016,12.8,28.48,825.4399999999999,0.0,956.82,575.58,79.32
2013-01-18T10:30:05,927.8,37.5,186.7268,13.0,26.880000000000003,817.92,0.0,974.72,592.18,67.42
2013-01-18T10:45:05,961.5,37.8,193.1007,13.2,25.859999999999996,819.54,0.0,944.9800000000001,517.42,66.05999999999999
2013-01-18T11:00:05,988.2,38.2,198.0291,13.3,19.22,820.0599999999998,0.0,981.9200000000001,519.76,77.92
2013-01-18T11:15:05,1012.8,39.2,201.8518,14.1,36.440000000000005,818.1400000000001,0.0,960.8799999999999,561.8,88.2
2013-01-18T11:30:05,1028.6,40.2,203.8753,15.0,31.0,819.54,0.0,977.1,730.9200000000001,126.9
2013-01-18T11:45:05,1041.1,40.6,206.3776,14.7,19.8,818.36,0.0,1009.6600000000001,585.4399999999999,62.4
2013-01-18T12:00:05,1052.5,39.5,209.2704,14.1,26.659999999999997,819.4200000000001,0.0,979.9000000000002,694.58,112.16
2013-01-18T12:15:05,1051.2,43.4,206.7249,14.9,23.560000000000002,817.8800000000001,0.0,978.7599999999999,731.5,108.38
2013-01-18T12:30:05,1047.7,41.4,207.4508,14.9,22.38,821.24,0.0,989.78,653.42,93.41999999999999
2013-01-18T12:45:05,1031.5,43.8,202.8226,15.7,23.2,819.5,0.0,993.0200000000001,819.8,119.6
2013-01-18T13:00:05,1017.5,45.3,199.2897,16.4,23.86,819.72,0.0,1004.32,630.5600000000001,62.44000000000001
2013-01-18T13:15:05,995.0,47.5,193.6075,18.3,28.32,819.26,0.0,965.18,705.1600000000001,81.96
2013-01-18T13:30:05,977.8,46.9,190.4201,18.3,23.380000000000003,818.36,0.0,919.4399999999999,822.8799999999999,132.26000000000002
2013-01-18T13:45:05,949.9,39.4,189.6695,17.3,18.86,821.76,0.0,956.86,700.52,103.7
2013-01-18T14:00:05,911.7,39.9,181.9097,17.2,27.179999999999996,823.2,0.0,866.0600000000001,548.48,114.5
2013-01-18T14:15:05,868.9,36.9,175.2442,17.0,25.38,821.4399999999999,0.0,866.24,585.92,118.76000000000002
2013-01-18T14:30:05,822.3,35.0,166.9306,16.5,25.5,821.7,0.0,867.32,536.42,108.75999999999999
2013-01-18T14:45:05,771.1,33.8,157.6124,16.1,34.260000000000005,818.4,0.0,655.3,564.52,216.14000000000001
2013-01-18T15:00:05,716.6,31.9,147.2357,15.9,24.360000000000003,815.8199999999999,0.0,787.86,466.7,105.54
2013-01-18T15:15:05,653.3,29.4,135.3658,15.3,29.139999999999997,820.0999999999998,0.0,882.6200000000001,404.02,60.05999999999999
2013-01-18T15:30:05,585.3,28.9,121.1992,15.6,35.559999999999995,821.9399999999999,0.0,717.64,512.56,162.9
2013-01-18T15:45:05,512.2,26.4,106.5857,15.1,36.239999999999995,818.52,0.0,635.98,332.71999999999997,129.66
2013-01-18T16:00:05,436.9,21.9,91.4069,13.8,47.44,824.6600000000001,0.0,405.34000000000003,331.46000000000004,193.9
2013-01-18T16:15:05,355.4,18.8,73.8879,13.1,30.9,823.26,0.0,518.1200000000001,172.68,77.24
2013-01-18T16:30:05,268.3,16.6,54.9132,12.6,40.379999999999995,823.18,0.13999999999999999,75.56,240.61999999999998,217.9
2013-01-19T07:30:05,124.3,5.5,24.4039,7.9,29.119999999999997,820.18,0.0,199.26,98.64,80.2
2013-01-19T07:45:05,220.7,8.4,45.585,8.4,38.44,820.3399999999999,0.0,326.0,102.16000000000001,66.67999999999999
2013-01-19T08:00:05,313.8,11.2,66.33,8.9,27.679999999999996,821.7199999999999,0.0,346.02000000000004,168.34,99.26
2013-01-19T08:15:05,399.9,14.4,85.187,9.5,43.92,824.24,0.0,248.24,278.4599999999999,213.24
2013-01-19T08:30:05,480.4,17.8,102.5014,10.2,31.139999999999997,820.3799999999999,0.0,419.32000000000005,280.08000000000004,165.5
2013-01-19T08:45:05,553.9,19.6,117.9786,10.7,33.98,821.2,0.48,704.74,267.24,87.68
2013-01-19T09:00:05,622.4,21.2,132.1154,10.9,28.48,816.78,0.96,659.5600000000001,378.98,152.5
2013-01-19T09:15:05,686.8,23.5,144.6049,11.5,25.8,817.9,0.0,876.78,424.58000000000004,97.44000000000001
2013-01-19T09:30:05,745.9,25.7,155.9661,12.2,30.72,820.86,0.0,768.84,493.9999999999999,136.58
2013-01-19T09:45:05,801.5,28.8,165.8133,12.5,27.160000000000004,820.3799999999999,0.0,605.38,625.28,267.48
2013-01-19T10:00:05,850.1,33.4,173.444,13.8,31.8,823.14,0.0,947.1,684.28,101.64000000000001
2013-01-19T10:15:05,894.9,36.4,180.6621,13.8,30.6,821.8399999999999,0.0,957.0800000000002,581.72,79.67999999999999
2013-01-19T10:30:05,935.1,36.0,188.6238,14.5,28.360000000000003,822.54,0.0,964.9,633.9,95.85999999999999
2013-01-19T10:45:05,969.2,36.7,194.6502,15.3,21.78,819.9199999999998,0.0,943.46,678.82,113.86000000000001
2013-01-19T11:00:05,996.9,42.2,197.0373,15.5,27.8,816.64,0.0,983.32,583.18,63.48
2013-01-19T11:15:05,1015.8,40.2,202.3112,14.3,30.32,818.3599999999999,0.0,963.0600000000001,619.6400000000001,98.4
2013-01-19T11:30:05,1036.5,40.7,205.7739,15.1,20.58,817.76,0.0,998.8799999999999,769.9599999999999,80.26
2013-01-19T11:45:05,1047.8,39.6,208.5568,14.8,23.78,822.3799999999999,0.0,992.96,629.04,86.78
2013-01-19T12:00:05,1054.0,40.8,209.2222,15.5,26.68,819.6600000000001,0.0,992.32,867.4399999999999,119.44000000000001
2013-01-19T12:15:05,1048.7,42.3,207.2466,16.0,21.359999999999996,820.26,0.0,993.28,726.4200000000001,103.8
2013-01-19T12:30:05,1047.0,42.3,206.8742,16.1,21.779999999999998,820.7,0.0,996.04,737.56,90.86000000000001
2013-01-19T12:45:05,1035.8,42.0,205.1162,15.9,21.9,818.4599999999998,0.0,993.8599999999999,728.12,81.72
2013-01-19T13:00:05,1025.8,43.3,202.273,16.5,30.220000000000006,818.0200000000001,0.0,931.5200000000001,771.44,146.72
2013-01-19T13:15:05,1003.2,44.5,197.2755,17.2,34.66,814.9799999999999,1.8800000000000001,989.0799999999999,724.92,81.17999999999999
2013-01-19T13:30:05,978.7,43.6,193.1466,17.0,21.76,817.9400000000002,0.0,976.5,712.24,86.88
2013-01-19T13:45:05,948.1,42.7,187.9026,16.6,22.459999999999997,821.9399999999999,0.0,916.1,752.6600000000001,128.62
2013-01-19T14:00:05,908.2,42.4,180.5514,17.4,29.54,820.8199999999999,0.0,829.82,668.98,159.52000000000004
2013-01-19T14:15:05,864.8,43.5,171.3674,18.7,23.46,822.2599999999999,0.0,824.22,680.26,158.16
2013-01-19T14:30:05,816.5,42.1,162.9484,17.9,26.7,819.9,0.0,804.28,702.4599999999999,180.5
2013-01-19T14:45:05,769.3,41.5,153.8176,17.9,34.52,822.78,0.0,861.3,628.92,125.22
2013-01-19T15:00:05,717.9,39.5,144.3761,17.9,31.5,823.1200000000001,0.0,878.3,569.88,90.9
2013-01-19T15:15:05,660.2,38.0,133.1146,18.0,26.619999999999997,819.02,0.0,670.36,497.93999999999994,201.38000000000002
2013-01-19T15:30:05,118.8,27.5,22.9027,16.3,43.64,819.5600000000001,1.8800000000000001,208.71999999999997,71.25999999999999,65.92
2013-01-19T15:45:05,551.4,24.0,115.1083,15.7,25.26,819.8799999999999,0.0,322.52000000000004,400.14,267.43999999999994
2013-01-19T16:00:05,459.5,23.8,95.5174,15.8,33.96,823.1600000000001,0.0,501.14,302.88,161.72
2013-01-19T16:15:05,373.0,22.5,76.7617,15.6,30.3,820.7800000000001,0.0,434.7000000000001,263.8,145.88000000000002
2013-01-19T16:30:05,279.6,19.5,56.7719,14.7,31.920000000000005,822.4,0.0,200.06,228.45999999999998,187.06
2013-01-20T07:30:05,129.7,0.3,25.766,3.4,25.8,825.1,0.0,359.7,22.7,13.4
2013-01-20T07:45:05,228.7,3.1,48.1509,3.1,28.1,824.8,0.0,543.0,60.6,23.3
2013-01-20T08:00:05,328.1,8.3,69.2995,6.9,18.8,824.4,0.0,681.4,111.6,33.6
2013-01-20T08:15:05,413.7,13.1,88.0847,9.3,12.0,824.7,0.0,769.4,157.1,37.8
2013-01-20T08:30:05,492.2,15.2,105.5963,9.5,11.5,825.2,0.0,835.2,199.3,37.8
2013-01-20T09:00:05,633.7,21.3,134.4048,10.3,10.9,825.2,0.0,923.2,283.2,40.1
2013-01-20T09:15:05,697.4,23.9,146.6373,10.9,10.6,825.4,0.0,948.6,324.8,42.3
2013-01-20T09:30:05,756.1,25.7,158.1147,11.3,10.2,825.0,0.0,972.6,363.8,43.9
2013-01-20T09:45:05,809.0,27.7,168.0582,11.8,9.8,825.7,0.0,989.3,399.8,46.2
2013-01-20T10:00:05,858.1,31.4,176.7947,10.6,17.4,825.4,0.0,985.3,431.9,53.8
2013-01-20T10:15:05,902.2,30.0,186.268,8.6,22.8,826.0,0.0,1000.2,460.8,53.8
2013-01-20T10:30:05,918.8,29.6,188.8199,8.2,23.0,825.9,0.0,934.0,488.5,87.3
2013-01-20T11:00:05,501.5,22.0,105.8427,8.7,19.7,826.1,0.0,230.9,292.5,186.8
2013-01-20T11:30:05,284.3,22.1,59.4359,9.1,18.4,825.5,0.0,29.2,196.0,185.7
2013-01-20T11:45:05,503.8,18.8,108.5292,8.6,18.8,825.8,0.0,205.3,307.5,207.4
2013-01-20T12:30:05,969.2,29.6,201.2046,8.4,22.2,824.9,0.0,821.6,523.6,115.1
2013-01-20T12:45:05,1031.2,29.4,213.5675,8.2,22.6,825.2,0.0,939.3,549.4,90.0
2013-01-20T13:00:05,1012.9,30.3,208.5581,8.4,23.0,825.1,0.0,976.6,537.5,70.5
2013-01-20T13:15:05,985.8,31.7,202.4968,8.4,22.7,824.6,0.0,976.2,520.5,66.3
2013-01-20T13:30:05,953.8,31.8,196.0356,8.8,23.6,824.3,0.0,968.2,503.4,67.5
2013-01-20T13:45:05,925.5,35.7,188.4481,10.4,23.2,824.7,0.0,960.5,490.2,75.5
2013-01-20T14:00:05,893.6,35.1,182.2149,9.9,23.3,824.1,0.0,940.7,473.2,88.1
2013-01-20T14:15:05,790.9,36.9,160.4848,10.4,22.6,824.3,0.0,806.5,430.4,120.1
2013-01-20T14:30:05,427.2,28.0,88.4862,9.6,22.5,823.8,0.0,289.9,253.3,155.5
2013-01-20T14:45:05,201.0,17.1,41.8507,7.9,23.7,824.0,0.0,54.0,142.4,130.4
2013-01-20T15:00:05,233.1,14.6,49.2033,8.0,24.2,824.5,0.0,100.0,165.1,140.3
2013-01-20T15:15:05,239.4,13.8,50.71,7.5,24.0,824.3,0.0,111.4,154.4,128.8
2013-01-20T15:30:05,519.4,21.7,111.0483,8.3,23.4,824.0,0.0,616.3,233.1,93.4
2013-01-20T15:45:05,444.3,18.9,95.5295,7.8,24.0,823.6,0.0,611.9,178.3,60.6
2013-01-20T16:00:05,432.3,18.2,92.686,7.8,23.9,823.9,0.0,688.1,155.6,50.7
2013-01-20T16:15:05,354.5,16.3,75.1247,7.5,24.3,824.1,0.0,632.0,109.6,38.9
2013-01-20T16:30:05,184.1,12.8,38.4067,7.2,24.9,823.7,0.0,364.0,47.9,24.8
2013-01-21T07:30:05,120.9,15.02,25.0638,14.5,45.7,823.9,0.0,331.6,24.0,13.0
2013-01-21T07:45:05,212.8,10.720000000000002,44.9391,0.5,39.3,823.9,0.0,499.0,56.8,19.9
2013-01-21T08:00:05,305.6,4.0,65.6026,0.9,42.1,823.3,0.0,632.9,97.3,26.0
2013-01-21T08:15:05,390.2,9.9,84.0171,3.0,33.3,823.6,0.0,723.6,142.7,30.6
2013-01-21T08:30:05,464.4,13.0,100.7815,3.0,34.0,823.4,0.0,784.0,185.6,34.4
2013-01-21T08:45:05,536.9,18.5,115.3666,5.6,28.4,823.1,0.0,833.0,228.6,38.2
2013-01-21T09:00:05,605.2,23.7,128.293,8.2,24.3,823.2,0.0,874.0,272.7,40.5
2013-01-21T09:15:05,666.1,28.2,139.6094,10.8,25.3,823.3,0.0,902.7,311.8,43.5
2013-01-21T09:30:05,724.4,32.6,150.001,11.6,19.8,823.2,0.0,928.8,349.6,44.7
2013-01-21T09:45:05,777.3,31.9,160.86,11.8,18.6,822.9,0.0,947.8,388.1,46.2
2013-01-21T10:00:05,826.7,34.6,169.5535,12.9,17.8,822.6,0.0,965.1,419.6,46.9
2013-01-21T10:15:05,871.4,33.4,179.3594,12.7,17.1,823.2,0.0,978.4,452.3,48.5
2013-01-21T10:30:05,913.1,32.1,188.5783,12.7,16.5,823.4,0.0,991.6,482.5,50.0
2013-01-21T10:45:05,953.7,32.5,195.8077,13.2,16.7,823.0,0.0,1000.2,511.4,56.8
2013-01-21T11:00:05,979.3,37.0,197.4098,13.5,16.2,823.2,0.0,976.5,535.3,77.4
2013-01-21T11:15:05,1014.3,40.8,202.3473,14.3,16.1,823.1,0.0,1007.9,544.0,63.7
2013-01-21T11:30:05,1026.3,43.1,202.9719,14.6,15.9,822.3,0.0,1014.4,552.1,59.9
2013-01-21T11:45:05,1039.1,44.9,203.9218,15.1,15.7,822.2,0.0,1020.6,557.1,57.9
2013-01-21T12:00:05,1046.1,44.1,206.3195,14.7,15.9,821.7,0.0,1021.9,563.9,57.6
2013-01-21T12:15:05,1065.9,45.1,209.2751,15.3,14.7,822.0,0.0,1009.6,590.9,89.2
2013-01-21T13:00:05,1030.7,36.1,208.7435,14.8,13.9,821.6,0.0,941.0,571.3,117.0
2013-01-21T13:15:05,724.1,33.4,148.0592,15.1,13.1,821.4,0.0,615.0,381.7,92.2
2013-01-21T13:30:05,990.4,37.9,199.9785,15.4,12.8,821.2,0.0,1004.0,515.2,58.7
2013-01-21T13:45:05,949.2,36.5,192.7018,15.1,12.3,821.1,0.0,996.0,488.8,53.7
2013-01-21T14:00:05,919.1,33.5,188.3696,14.4,12.1,821.7,0.0,987.2,464.8,54.5
2013-01-21T14:15:05,881.0,31.1,181.5747,14.4,12.6,821.4,0.0,973.7,436.4,54.1
2013-01-21T14:30:05,828.1,32.0,170.5501,14.8,12.6,821.4,0.0,960.9,401.1,49.5
2013-01-21T14:45:05,766.3,32.7,157.5202,15.1,12.4,821.4,0.0,933.1,361.5,48.0
2013-01-21T15:00:05,687.1,32.8,141.9652,15.4,12.2,821.3,0.0,876.5,313.6,46.5
2013-01-21T15:45:05,527.6,24.2,111.1455,13.9,12.6,821.3,0.0,827.3,202.8,38.5
2013-01-21T16:00:05,77.9,20.1,14.8841,13.4,11.7,820.7,0.0,61.0,35.3,31.2
2013-01-21T16:15:05,372.5,21.3,77.3334,13.7,10.7,821.2,0.0,709.0,114.6,30.9
2013-01-21T16:30:05,289.8,18.4,59.2977,13.4,10.5,821.3,0.0,617.7,74.3,26.7
2013-01-22T07:30:05,160.6,5.8,31.7269,10.0,38.92,820.1600000000001,0.0,333.88,138.85999999999999,111.25999999999999
2013-01-22T07:45:05,272.4,9.1,55.9435,8.8,47.18000000000001,819.5600000000001,0.0,429.73999999999995,144.36,70.03999999999999
2013-01-22T08:00:05,374.8,13.6,78.1316,9.5,42.22,820.8399999999999,0.0,546.92,227.9,105.52000000000001
2013-01-22T08:15:05,455.0,19.4,94.7474,12.3,40.160000000000004,823.96,0.0,646.1600000000001,304.71999999999997,124.60000000000002
2013-01-22T08:30:05,528.6,23.7,109.6251,12.6,37.2,821.5200000000001,0.0,852.9,410.62000000000006,65.62
2013-01-22T08:45:05,597.7,28.7,122.5465,16.0,29.8,822.0400000000002,0.0,622.1,316.43999999999994,121.58
2013-01-22T09:00:05,655.3,31.6,133.6308,16.4,26.02,820.0200000000001,0.0,886.9399999999999,457.5,80.66
2013-01-22T09:15:05,722.8,31.5,147.5151,13.5,21.98,817.98,0.0,731.96,492.9799999999999,133.16000000000003
2013-01-22T09:30:05,783.0,33.5,158.289,14.5,30.359999999999996,818.78,0.0,917.72,510.1,90.05999999999999
2013-01-22T09:45:05,827.7,37.0,164.9426,16.6,22.6,817.0400000000001,0.0,838.76,675.58,138.04000000000002
2013-01-22T10:00:05,874.5,40.5,173.0929,17.8,31.24,824.36,0.0,947.5799999999999,693.8399999999999,114.2
2013-01-22T10:15:05,922.9,41.4,181.3133,17.9,29.939999999999998,818.3,0.0,906.4799999999999,827.5200000000001,140.3
2013-01-22T10:30:05,964.1,38.7,190.6303,17.4,25.939999999999998,821.9,0.0,972.3399999999999,809.74,102.96
2013-01-22T10:45:05,984.2,40.3,194.0452,17.6,28.8,820.7,0.0,934.1800000000001,791.3199999999999,164.26
2013-01-22T11:00:05,1049.8,41.7,206.486,18.5,23.76,817.6800000000001,0.0,990.68,819.2400000000001,109.34
2013-01-22T11:15:05,1087.5,44.6,210.231,20.0,18.62,820.5600000000001,0.0,931.9200000000001,1005.1199999999999,189.1
2013-01-22T11:45:05,1065.6,41.5,208.9995,18.2,26.02,819.4200000000001,0.0,970.82,777.6400000000001,128.33999999999997
2013-01-22T12:00:05,1089.9,39.5,213.9733,18.2,25.7,817.4799999999999,0.0,950.4200000000001,950.54,190.7
2013-01-22T12:15:05,1094.1,40.7,214.2163,18.3,34.36,819.8399999999999,1.8800000000000001,982.4200000000001,881.5200000000001,162.74
2013-01-22T12:30:05,1088.2,41.0,212.9802,18.7,25.72,819.0,0.0,931.9800000000001,972.7000000000002,196.71999999999997
2013-01-22T12:45:05,1074.5,42.8,209.4555,19.5,23.96,817.58,0.0,990.6200000000001,1018.3199999999999,149.14000000000001
2013-01-22T13:00:05,1064.2,44.2,206.3394,18.8,25.46,819.06,0.0,981.72,862.9,130.3
2013-01-22T13:15:05,1037.3,43.0,202.1863,19.5,19.68,816.1399999999999,0.0,1015.2,984.9,99.38
2013-01-22T13:30:05,1019.2,39.0,200.8381,18.7,22.2,822.9199999999998,0.0,992.2,667.58,74.02000000000001
2013-01-22T13:45:05,982.3,39.6,193.6012,19.0,40.160000000000004,821.0800000000002,0.0,907.04,917.9799999999999,197.72
2013-01-22T14:00:05,951.1,38.7,188.4245,18.6,20.02,821.64,0.0,954.8799999999999,759.6200000000001,121.26000000000002
2013-01-22T14:15:05,907.5,37.9,180.9243,19.4,23.82,820.0,0.0,959.6199999999999,819.76,116.32000000000001
2013-01-22T14:30:05,859.1,36.4,171.8402,18.9,29.1,817.1200000000001,0.0,890.2199999999999,468.02,76.1
2013-01-22T14:45:05,807.2,37.9,160.5874,19.6,29.82,819.4800000000001,0.0,764.32,694.18,226.54000000000002
2013-01-22T15:00:05,749.8,37.0,149.8224,19.4,33.44,819.1400000000001,0.0,827.3399999999999,602.32,114.28
2013-01-22T15:15:05,690.5,32.3,140.0911,18.9,44.2,826.22,0.0,756.82,542.4399999999999,134.06
2013-01-22T15:30:05,628.4,28.7,128.7553,18.1,36.940000000000005,822.1,0.0,745.92,551.24,135.26
2013-01-22T15:45:05,531.6,26.7,108.9704,17.8,19.639999999999997,821.3,0.0,724.1800000000001,361.4,111.2
2013-01-22T16:00:05,467.2,25.2,95.3184,17.4,22.14,823.3199999999999,0.0,544.56,350.44,160.1
